"","ES_ID","Paper_ID","Study_ID","Cohort_ID","Cohort_ID_Control","Shared_Control_Code","Title","Journal","Year","Rodent_Type","Rodent_Strain","Exposure_Type","F0_Parent_Exposed","Treatment_Diet_Code","Treatment_Diet_Notes","Treatment_Diet_Prot_pww","Treatment_Diet_Carb_pww","Treatment_Diet_Fat_pww","Treatment_Diet_Energy_kcal_g","Treatment_Diet_Prot_pE","Treatment_Diet_Carb_pE","Treatment_Diet_Fat_pE","Treatment_Diet_PC_ratio","Treatment_Diet_PNP_ratio","Treatment_Start_F0","Treatment_End_F0","Treatment_Duration_F0","Treatment_Duration_F0_Notes","Offspring_Generation","Offspring_Sex","Lineage_HFD","Age_at_Measurement_Days","Diet_at_Measurement","Trait","Trait_Info","Unit_of_Measurement","Mean_Control","SD_Control","SEM_Control","Sample_Size_n_Control","Estimated_or_Exact_Sample_Control","Mean_Treatment","SD_Treatment","SEM_Treatment","Sample_Size_n_Treatment","Estimated_or_Exact_Sample_Treatment","Data_Source","Group_Label_Paper","Notes","lnRR","VlnRR","lnCVR","VlnCVR"
"331","ES_331","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",91,"Standard","Body_Weight","None","g",25.176,2.312094289,0.517,20,"Exact",25.99,1.26,0.25,26,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)","Have contacted Sarker regarding SD/SE, will be getting values for those next week",0.0318206888912931,0.000512101151328312,-0.645178489819587,0.0468278906250125
"332","ES_332","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",98,"Standard","Insulin_FI","FI","ng/ml",1.68627451,0.960584213,0.392156863,6,"Exact",1.176470588,0.672408949,0.274509804,6,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)",NA,-0.360002734347686,0.108527732733882,0.00332779026023497,0.308527732733882
"333","ES_333","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",98,"Standard","Insulin_TT","ITT","mmol/L",466.3483146,101.0606546,35.73033708,8,"Exact",395.2247191,95.34024016,33.70786517,8,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)",NA,-0.165478298894933,0.0131442235938423,0.107209390470148,0.156001366450985
"334","ES_334","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",91,"Standard","Triglycerides","Plasma Triglyceride","mg/dl",89.24,17.67,7.22,6,"Exact",63.04,14.88,6.08,6,"Exact","Supp","fCTR (Control), fHFD (Treatment)",NA,-0.347559924014708,0.0158202165295461,0.175709667088049,0.215820216529546
"335","ES_335","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",91,"Standard","Adiposity","Total Fat","g",7.70833333333333,5.27320708515824,2.15277777777778,6,"Exact",15.3472222222222,2.55155181539914,1.04166666666666,6,"Exact","Supp Fig6","mCTR (Control), mHFD (Treatment)",NA,0.688632500205418,0.0826037011176106,-1.41456950358836,0.282603701117611
"336","ES_336","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",91,"Standard","Adiposity","Subcutaneous Fat Weight","g",4.86111111111111,3.40206908719885,1.38888888888889,6,"Exact",9.51388888888889,2.21134490667926,0.902777777777779,6,"Exact","Supp Fig6","mCTR (Control), mHFD (Treatment)",NA,0.671485683778766,0.0906368621293684,-1.10226859987122,0.290636862129368
"337","ES_337","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",91,"Standard","Adiposity","Visceral Fat Depot","g",2.84722222222222,2.21134490667926,0.90277777777778,6,"Exact",5.76388888888888,0.510310363079835,0.208333333333336,6,"Exact","Supp Fig6","mCTR (Control), mHFD (Treatment)",NA,0.705268541092289,0.101841826139302,-2.17160560988571,0.301841826139302
"338","ES_338","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",28,"Standard","Body_Weight","None","g",17.924,3.039389412,0.648,22,"Exact",20.6,1.62,0.32,26,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.139150478871639,0.00154487415625737,-0.772190497365884,0.0453543979657812
"339","ES_339","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",91,"Standard","Body_Weight","None","g",30.98,2.359279127,0.503,22,"Exact",32.47,2.3,0.45,26,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.046974751126032,0.000456599255396341,-0.0762312697161765,0.0442661230649202
"340","ES_340","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",98,"Standard","Insulin_FI","FI","ng/ml",3.803921569,2.305402111,0.941176471,6,"Exact",9.921568627,3.169927902,1.294117647,6,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.958678510080745,0.0782312152893241,-0.640224779159375,0.278231215289324
"341","ES_341","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",98,"Standard","Insulin_TT","ITT","mmol/L",439.7191011,109.6412762,38.76404494,8,"Exact",542.8651685,161.6017071,57.13483146,8,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.21072486417569,0.0188484403011589,0.177195934313851,0.161705583158302
"342","ES_342","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmm","Sarker2018fmmm_2",2,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Male","f-m-m-m",91,"Standard","Triglycerides","Plasma Triglyceride","mg/dl",77.47,29.77,12.15,6,"Exact",106.71,22.32,9.11,6,"Exact","Supp","mCTR (Control), mHFD (Treatment)",NA,0.320224109984662,0.031903237400506,-0.608242147499237,0.231903237400506
"343","ES_343","Tait2015","Tait_Vickers","Tait2015fffF2","Tait2015fffF2_3",3,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Female","f-f-f",115,"HFD","Adiposity","Body Fat Mass","g",80.6521739130435,10.4528828523229,3.69565217391305,8,"Exact",120.652173913043,31.3586485569686,11.0869565217391,8,"Exact","Fig 3","R(Control) HF(Treatment) - F2",NA,0.402766051138995,0.0105437848661987,0.695846237529111,0.153400927723342
"344","ES_344","Tait2015","Tait_Vickers","Tait2015fffF2","Tait2015fffF2_3",3,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Female","f-f-f",0,"HFD","Body_Weight","None","g",5.941634,1.023516418,0.18093385,32,"Estimate",6.01,0.486085514,0.1,24,"Estimate","Fig 2","R(Control) HF(Treatment) - F2","Sent an email to Vickers about sample sizes, particuarly to clarify post-weaning sample sizes. UPDATE: No response",0.011440568826193,0.00119987813532568,-0.750445353503039,0.0390680408281728
"345","ES_345","Tait2015","Tait_Vickers","Tait2015fffF2","Tait2015fffF2_7",7,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Female","f-f-f",21,"HFD","Body_Weight","None","g",49.574468,6.660628009,1.4893617,20,"Exact",54.04,16.21494372,4.68,12,"Exact","Fig 2","R(Control) HF(Treatment) - F2",NA,0.0862485699590486,0.00840530084635109,0.822609679162368,0.0801756357745808
"346","ES_346","Tait2015","Tait_Vickers","Tait2015fffF2","Tait2015fffF2_7",7,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Female","f-f-f",112,"HFD","Body_Weight","None","g",457.8125,45.42013079,10.15625,20,"Exact",601.56,92.01519915,26.56,12,"Exact","Fig 2","R(Control) HF(Treatment) - F2",NA,0.273066569417926,0.0024418979603153,0.452070541877048,0.074212232888545
"347","ES_347","Tait2015","Tait_Vickers","Tait2015fffF3","Tait2015fffF3_4",4,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F3","Female","f-f-f",115,"HFD","Adiposity","Body Fat Mass","g",66.5217391304348,23.9801430141525,8.47826086956522,8,"Exact",108.260869565217,22.7503920903498,8.04347826086956,8,"Exact","Fig 3","R(Control) HF(Treatment) - F3",NA,0.487014975072268,0.0217638246598211,-0.539658708557691,0.164620967516964
"348","ES_348","Tait2015","Tait_Vickers","Tait2015fffF3","Tait2015fffF3_4",4,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F3","Female","f-f-f",0,"HFD","Body_Weight","None","g",5.626459,0.52529184,0.08754864,36,"Estimate",5.5,0.664447473,0.11,40,"Estimate","Fig 2","R(Control) HF(Treatment) - F3",NA,-0.0227321999972361,0.000606986923741769,0.25626883229818,0.0277132140299689
"349","ES_349","Tait2015","Tait_Vickers","Tait2015fffF3","Tait2015fffF3_8",8,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F3","Female","f-f-f",21,"HFD","Body_Weight","None","g",51.489362,8.338688488,1.70212766,24,"Exact",60,13.01877323,2.55,26,"Exact","Fig 2","R(Control) HF(Treatment) - F3",NA,0.152969338996303,0.0029035956234346,0.290777992574763,0.0446427260582172
"350","ES_350","Tait2015","Tait_Vickers","Tait2015fffF3","Tait2015fffF3_8",8,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F3","Female","f-f-f",112,"HFD","Body_Weight","None","g",483.59375,61.23724357,12.5,24,"Exact",582.81,91.62300688,17.97,26,"Exact","Fig 2","R(Control) HF(Treatment) - F3",NA,0.186616037965729,0.00161869128585694,0.214571679065601,0.0433578217206395
"351","ES_351","Tait2015","Tait_Vickers","Tait2015ffmF2","Tait2015ffmF2_1",1,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Male","f-f-m",115,"HFD","Adiposity","Body Fat Mass","g",150,44.9551331085487,15.8940397350993,8,"Exact",263.245033112583,91.7833967632866,32.4503311258277,8,"Exact","Fig 3","R(Control) HF(Treatment) - F2",NA,0.562449989171299,0.0264231791776348,0.151316478591379,0.169280322034778
"352","ES_352","Tait2015","Tait_Vickers","Tait2015ffmF2","Tait2015ffmF2_1",1,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Male","f-f-m",0,"HFD","Body_Weight","None","g",6.29572,1.254633025,0.22178988,32,"Estimate",6.14,0.371712469,0.08,24,"Estimate","Fig 2","R(Control) HF(Treatment) - F2",NA,-0.0250452952860448,0.00139376918901471,-1.18582238237343,0.0392619318818618
"353","ES_353","Tait2015","Tait_Vickers","Tait2015ffmF2","Tait2015ffmF2_5",5,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Male","f-f-m",21,"HFD","Body_Weight","None","g",50.212766,8.844514764,2.55319149,12,"Exact",53.4,13.23944611,4.68,8,"Exact","Fig 2","R(Control) HF(Treatment) - F2",NA,0.0615414488090944,0.0102691061125521,0.367835826020529,0.127152222995669
"354","ES_354","Tait2015","Tait_Vickers","Tait2015ffmF2","Tait2015ffmF2_5",5,"Successive Generations in a Rat Model Respond Differently to a Constant Obesogenic Environment","PLOS ONE",2015,"Rat","Wistar","Multigenerational","Female","D12451","ResearchDiets D12451; manufacturer; ""HF = 58V8 (D12451)""",24,41,24,4.76,20.2,34.5,45.4,0.585,0.369,-108,22,130,"continuous, unclear timings","F2","Male","f-f-m",112,"HFD","Body_Weight","None","g",462.5,59.53924651,17.1875,12,"Exact",574.22,86.17863896,30.47,8,"Exact","Fig 2","R(Control) HF(Treatment) - F2",NA,0.21636604119721,0.00419650758321275,0.17939462353062,0.12107962446633
